workerID,S-task16.visType,S-task16.answer.value,S-task16.feedback.confidence,S-task16.feedback.difficulty,S-task16.feedback.explanation,S-task16.minutesToComplete,averageAccuracy,overallMinutesToComplete,demographics.age,demographics.degree,demographics.sex,demographics.vis_experience,overallFeedback.overall,overallFeedback.training.explanation,overallFeedback.training.helpful
5d375cdbca3e5500183e36e4,nodeLink,I can't find anything particularly interesting other than a few observations: It seems like most nodes in this network have much more age than they do followers or tweets. Also MViews seems like the perfectly candidate to check if they're using a bot to get all of those followers with such little content.Alex Jeffrey and Robert seem to be the most common links between the majority of the nodes.,7,1,,5.466666667,0.9375,36.31666667,24,High School,Male,6,This was really fun!,The only lacking portion of the training video was how clusters weren't really explained. What defines a cluster exactly? How big can a cluster be? How small?,6
5d37d2861566530016a061de,nodeLink,nothing really,4,7,,0.3,0.315625,24.86666667,42,High School,Male,6,Its pretty complicated but interesting,,7
5d4038b04db54a0018feca44,nodeLink,I am astonished by how many interactions does every person on this network have with each other. It feels incredibly interconnected. Also there are some people who are are extremely social like robert and alex while others only interact with only one or two people. I would expect institutions to have more interactions overall after all they are formed by a wide variety of people who have different networks. And finally it suprises me the fact that almost everyone on this network is active in twitter and have hundreds of followers interactions likes and tweets.,6,5,,5.05,0.890625,49.01666667,32,Masters,Male,3,It was actually really entertaining. Even though some of the tasks were hard all of them were fair and beatable with a bit of thinking. Also It have helped me understand better social interactions inside networks.,I understood the whole proccess because of the training videos. If they were not there I think I would have not been able to complete these tasks taking into consideration that some of those were quite challenging.  ,7
5d41b58ff4e71200166ba903,nodeLink,the surprisingly low number of followers and tweets of some members despite their number of interactions with each other,2,6,,1.633333333,0.8125,28.9,21,Bachelors,Male,2,really funny study and really enjoyable,,7
5d4200720eddc0000173e988,nodeLink,This seems to be an outline about the Dingman brothers,5,1,,1.45,0.796875,71.2,22,High School,Male,2,It was a very interesting experience I wish there would have been controls to tune the parameters more finely,,7
5d4218704b3f570001135f9a,nodeLink,Lace must have some fire tweets to be so popular in very little time and only having one connection. ,4,5,"I didn't really know what constitutes as ""surprising"" for this question",7.533333333,0.96875,36.6,27,Masters,Female,4,Overall I think I preferred the charts over the bubble size for the visualizations,,7
5d42c9ab4733ca0001ff2a24,nodeLink,The highly connected nodes tend to be people from North America despite the majority of all nodes in the network being from Europe. These are also accounts that are generally fairly old. There are only a few institutions.,1,7,,5.5,0.875,31.35,22,High School,Male,6,The last task was quite open ended and I was not sure what to look for. Other than that the exercise was very interesting and well presented.,,7
5d44d856c225f700019da018,nodeLink,Carlos Arvind Samuel Dominik Jo Evan and Till all have a relatively high amount of followers tweets and account age despite only being connected with one person (either Lane or Jeffrey),5,6,,3.733333333,0.875,33.43333333,29,Other,Male,3,Interesting way to view twitter connections can get difficult with many nodes. Otherwise seemed well designed for the questions asked.,The concept of clusters was a little hard to grasp,6
5d4613a2da9cb60001aa4948,nodeLink,There seem to be a few more institutions than usual but nothing too unusual.,4,4,,2.416666667,0.90625,37.2,34,Other,Female,3,I like the UI of it pretty responsive.,They were fairly essential to sort out what you needed to do efficiently.,7
5d4737fb2b5dce0001f3ccf3,nodeLink,It seems surprising that there is no direct connection between Jeffrey and Alex as they seem to be hubs of the network,2,5,,1.75,0.8,17.63333333,32,Other,Female,4,,,6
5d49e8d85e7f490018a17ea8,nodeLink,There are not south america nodes.,4,4,,1.466666667,0.625,30.9,40,Other,Male,4,It was kinda difficult when there are so much nodes.,,6
5d4a6459061e2a000138bad3,nodeLink,I find the display to be a little cluttered. One thing that's eye catching to me when I'm looking around it is when nodes are more centrally placed (such as EVis19 or Shahid) but have low activity. It's also interesting to see outliers like Arvind that have a single connection but tons of activity.,3,6,Again a vague parameter so not sure I supplied what you wanted. But hopefully I was able to!,2.883333333,0.70625,49.16666667,42,Bachelors,Male,6,The quiz was pretty buggy for me. I'm on a laptop that exceeds the minimum required resolution but had to play with settings for ten minutes to get it to accept me. I also had a lot of trouble in the training section: it wouldn't let me submit responses unless I spammed Esc. Very frustrating.Once I was in the quiz itself this was actually pretty fun. I like data visualizations (my BS is in Economics worked with node representations some). I wish it had been a little easier to work with but I enjoyed the tasks. I hope your research goes well!,,6
5d4d97e3e77b5400196b1920,nodeLink,Not in particular? I can't see anything surprising. There are a bunch of hub people that have connections with people with only that one connection.,2,4,,2,0.925,25.88333333,30,Bachelors,Male,5,Good interface hope to see it on an open source github someday :),,5
5d4dc127a370c600156b255b,nodeLink,Klaus who has been active for quite awhile seems to not have many followers and very little tweets.,2,6,,2.95,0.78125,32.66666667,21,Bachelors,Male,4,It was surprisingly fun to go through the tests and i thought i did well for data interpretation.,,6
5d4de607e349a4001629b1f0,nodeLink,There are several people who have more followers than friends and in the right area there is a group of people with many followers and friends and with more time on twitter,4,4,,3.6,0.8125,54.41666667,28,Other,Female,6,I like the idea I would like you to add the option to highlight only the continent of origin when selecting for example EU I would only highlight those from the US,,6
5d4df974e05111001a23e194,nodeLink,Eytan and Mara have two of the highest follower counts but each only has one connection. Meanwhile EVis19 has very low followers tweets and account age but has 10 connections.,3,7,,2.516666667,0.90625,32.48333333,19,High School,Male,6,,,6
5d51b693309597001750f6c8,nodeLink,There is very little representation from Continents SA and AS.,7,4,,2.2,0.8625,43.9,38,Bachelors,Female,6,,,7
5d51bea1502703001757a974,nodeLink,MViews are 2nd in followers (behind Jeffrey) yet only have 1 interaction (with Robert) and have just created their account and have minimal tweets. Meaning that the institution is funneled by Robert most likely. Also Samuel with a rather high account age amount of tweets and followers has only interacted with Jeffrey. Also I find it interesting that there's more Europeans (at 33) compare to Northern Americans (at 27),6,6,,8.716666667,0.76875,30.83333333,20,Bachelors,Male,7,Was a quite fairly interesting data ''game'' useful for teaching children in primary school etc. how strong social media is and the influence certain people can have. Basically you‰Ûªre a node in a network. Of course that‰Ûªs even more true now that we have social media. You‰Ûªll know a thousand people at least over the course of your life and they‰Ûªll know a thousand people each and that puts you one person away from a million and two persons away from a billion. And so that‰Ûªs how you‰Ûªre connected and the things you do is like dropping a stone in a pond. The ripples move outward and they affect things in ways that you can‰Ûªt fully comprehend.,,7
5d51c60668104d0018f6184c,nodeLink,it would be helpful to be able to highlight by different variables than name ,6,2,,0.833333333,0.96875,31.75,39,Bachelors,Female,2,Nice exercise - wishing the best for your study!,,6
5d542b4c3e92110001eda194,nodeLink,Despite Mara having many followers there are few neighbors shown and  James has much fewer followers but more neighbors. The more I look there are quite a lot of nodes with few followers but many neighbors and some with a lot of followers but few neighbors.,6,4,I don't feel like confident/difficult really applied to this question personally so I put 4 because it was vague and I had to think about it more than some of the other questions and confident because it doesn't seem like a right or wrong answer,2.7,0.90625,31.78333333,26,Bachelors,other,5,I wish there was a little more color differentiation between green and blue (I'm not colorblind but for some reason it was hard for me to see the difference right  away when I was just looking at the network). Also I wish there was a little more differentiation in the bar charts that was more intuitive like a little person symbol for followers and a little bird for tweets. Also a little house for institutions and a little person for people or something like that.,It was useful for node/edges/data visualizations in general but I wasn't expecting how complex some of the visualizations would get from just the training video. I wish it went into that a little more so I would be more familiar with this specific set of data.,5
5d54aaa468ec7c001a682d80,nodeLink,Robert's amount of followers tweets and age on his account is astonishingly high as well as his connections with others and their accounts . giCentre for as being on Twitter as long as they have have a shocking follower-to-tweet ratio,7,1,,3.166666667,0.909375,29.76666667,18,High School,Male,2,I feel this was an interesting way to go about and see how good people with little experience are with such a surprisingly confounding way of creating a visual for data. Overall this was very amusing and fun to do.,,7
5d54d0b14a1521001850610a,nodeLink,nothing surprising,7,2,,0.283333333,0.484375,69.56666667,42,Masters,Male,2,interesting survey,,6
5d55b7ef6a0f930017202336,nodeLink,It is surprising the the network has an obvious 'nucleus' of contributors and then such an array of outliers. For example Helwig only interacts with Thomas. Unsurprisingly those outliers have the fewest followers and often tweets. However looking towards the centre of the diagram - where you see the most nodes you would expect to see a correlation between tweets and follows (e.g. like Robert) but that isn't always the case. Tamara MViews and EEyes have lots of tweets but not a correspondingly high number of followers. Most users tend to be from North America or Europe - there also tend to be geographical clusters. Maybe time difference and real-time interactions still have a bearing in the digital age?It also appears institutions have fewer followers overall than people. Interesting!,4,2,Not sure about confidence on this one as it's a freetext field but there was plenty of interesting information that could be drawn out from the diagram when you look around!,5.833333333,0.6875,34.46666667,31,Bachelors,Female,2,I really enjoyed this task - thank you - it's made me more keen to learn about data visualisation and how we can make statistics beautiful and interesting. ,Useful but quick! I got panicked on a few of the tasks as I wasn't sure I could remember exactly how to find the right information.,7
5d55c3010e1d240019ebb545,nodeLink,a lot of accounts with very few tweets seem to have quite a large amount of followers like IDL Anna and Sahid. Seems pretty suspect to me.,2,7,,4.516666667,0.84375,34.45,36,Masters,Male,7,"it was relatively hard to understand the ""magnitude"" of the numbers as asked. ",,6
5d59d01b687f9400017e19a4,nodeLink,There does not seem to be a correlation between activity amount and clusters.   Account age does not appear to influence amount of connections either.,6,3,,2.9,0.83125,26.3,39,Bachelors,Female,5,These were fun tasks.  Interesting to see how social media connections/followers are linked.,,6
5d5f4dd69a68fc0019949f43,nodeLink,N/A,7,4,I'm assuming this data has been generated so I can't comment on how interesting it is or not. ,1.35,0.940625,32.05,23,Unspecified,Female,6,I liked seeing how twitter data could be visualized. I think a filter system would work well to see common interactions or to filter out certain areas/information that we're not looking for.,I'm currently in my last semester of a Bachelors degree.I found the training videos a good beginning but it was a lot easier to get used to the tasks by actually practicing. ,5
5d5fc2010740150018a0291e,nodeLink,Account age doesnt mean you will have many followers,1,7,,2.516666667,0.815625,38.31666667,21,High School,Male,5,It would be nice to be able to search not just for names but a certain amount of follows or people with more then a certain amount of follows ect.,Very easy to understand the training was clear and help me understand how to do the tasks. Only thing I forgot was what a cluster network was but would most likely be able to understand it if i watched the once or twice more.,6
5d61cb60d9ea5c0019875954,nodeLink,Robert Jeffrey and Alex are connected to many people. Rob is connected to a lot of people who aren't connected to anyone else but him. The corporations generally don't reach more than two people except for EVis19 and giCentre.,5,2,,2.3,0.8125,27.71666667,24,High School,Female,2,I liked how easy the tasks were to read. The functionality of the visualizations was very impressive! I enjoyed interacting with this.,,7
5d62f796d9ea5c000187584a,nodeLink,Robert is probably the biggest influencer in this network with many interactions tweets and followers.Mview has one of the highest follower counts despite having few tweets and a low account age.A few outliers have low interaction with anybody in the chart but have high followers and tweets which most likely shows them being out of scope of the graph.,7,2,,5.016666667,0.95625,42.35,22,Other,Male,6,I really liked the way the graphs were represented and though the tool might be limited it definitely has its uses when it comes to gathering data.,The training video is a good starting point but the practice were much better for learning the system.,3
5d6338b1a4fb0700019e363d,nodeLink,Jeffrey has lots of followers for a reasonably low amount of tweets and average account age as well as D3js.And Stef Bum Mirela anna holger klaus james. have old accounts wirh not many tweets and followers.Robert and Jeffrey connected to majority of the entire network.,5,2,,5.983333333,0.8625,34.68333333,22,High School,Male,2,I liked the way you could easily see the interactions between different people and companies.,I have not much experience with this type of visualisation so it helped me a lot.,7
5d63f9cd26a2ac001758c70d,nodeLink,Mirela's account age is quite old with barely any followers or tweets,5,6,,0.666666667,0.6,23.46666667,31,High School,Male,5,,,4
5d645bf6912c630018e269e3,nodeLink,PersonSereno minor Acct. Age Arvind higher Acct. AgeInst.EVis19 minor Acct. Age giCentre higher Acct. Age,5,6,Difficult to find information to compare this is what I found I know there is more,16.36666667,0.84375,133.3333333,27,Other,Male,7,I had a great time conducting the survey very entertaining to do and easy to understand the instructions,The video is very useful it makes you understand better what to do in the survey,7
5d64759fedf23500018f9334,nodeLink,There are a lot of really short interactions. I really thought that each one that I clicked on would have tons and tons of interactions but that just wasn't the case.,4,5,,1.15,0.875,30.85,49,Masters,Female,1,This was like nothing I've ever seen before. I hope I understood the questions and supplied correct answers.,,7
